studentID,Prelab-result1,Inlab-result1,Prelab-result2,Inlab-result2,Prelab-result3,Inlab-result3,Prelab-result4,Inlab-result4
2114605,10.0,9.8875,10.0,10.0,10.0,10.0,10.0,9.9625
2252370,7.4925,9.4175,10.0,10.0,10.0,10.0,9.164166666666667,9.805833333333334
2252662,9.4375,5.11,10.0,10.0,10.0,10.0,9.8125,8.37
2252526,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252818,7.875,8.16,10.0,10.0,10.0,10.0,9.291666666666666,9.386666666666667
2252720,0.0,9.09,10.0,10.0,10.0,10.0,6.666666666666667,9.696666666666667
2252498,9.8125,6.220000000000001,8.25,10.0,10.0,10.0,9.354166666666666,8.74
2213858,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2213200,9.125,8.932500000000001,9.85,10.0,10.0,0.0,9.658333333333333,6.310833333333334
2211089,10.0,5.59,10.0,10.0,10.0,10.0,10.0,8.53
2211185,8.875,9.66,9.9,10.0,10.0,10.0,9.591666666666667,9.886666666666667
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2151217,10.0,6.672499999999999,10.0,10.0,10.0,10.0,10.0,8.890833333333333
2252229,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252168,9.25,10.0,10.0,10.0,10.0,10.0,9.75,10.0
2252897,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211777,8.875,8.4175,9.5,9.6675,4.0,10.0,7.458333333333333,9.361666666666666
2252383,8.75,7.609999999999999,9.1,10.0,8.335,6.44,8.728333333333333,8.016666666666667
2212388,6.1625,5.255,10.0,10.0,10.0,10.0,8.720833333333333,8.418333333333333
2210182,10.0,9.3175,10.0,10.0,10.0,10.0,10.0,9.7725
2152442,6.59,10.0,9.55,8.825,0.0,6.75,5.38,8.525
2213676,9.1875,10.0,10.0,10.0,10.0,10.0,9.729166666666666,10.0
2212472,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252346,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210917,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252448,3.37,4.443333333333333,5.1675,8.0,6.67,0.0,5.069166666666667,4.147777777777778
2210915,9.1875,4.0,9.25,10.0,9.355,9.375,9.264166666666666,7.791666666666667
1953087,9.4375,9.9175,10.0,10.0,9.665,10.0,9.700833333333334,9.9725
2212297,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2212163,10.0,9.4325,10.0,10.0,10.0,10.0,10.0,9.810833333333333
2211412,10.0,9.09,10.0,10.0,10.0,10.0,10.0,9.696666666666667
2211422,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210623,7.785,8.6675,10.0,10.0,10.0,10.0,9.261666666666667,9.555833333333334
2252022,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2213686,9.375,8.75,10.0,10.0,10.0,10.0,9.791666666666666,9.583333333333334
2210195,3.625,5.7275,0.0,10.0,10.0,10.0,4.541666666666667,8.575833333333334
2111900,10.0,9.75,9.1675,10.0,10.0,0.0,9.7225,6.583333333333333
2211173,10.0,10.0,10.0,10.0,9.93,10.0,9.976666666666667,10.0
2252265,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210908,8.75,10.0,10.0,10.0,10.0,10.0,9.583333333333334,10.0
2213313,9.875,10.0,10.0,10.0,0.0,9.44,6.625,9.813333333333333
2252781,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2110142,9.375,10.0,0.0,0.0,10.0,10.0,6.458333333333333,6.666666666666667
2211078,9.875,9.5775,10.0,10.0,10.0,10.0,9.958333333333334,9.859166666666667
2213016,1.82,7.223333333333334,6.335,10.0,10.0,10.0,6.051666666666667,9.074444444444444
2211199,6.859999999999999,0.0,6.0175,10.0,9.93,10.0,7.602499999999999,6.666666666666667
2211294,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210620,9.675,8.6375,10.0,9.95,9.93,9.5,9.868333333333334,9.362499999999999
2153077,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212811,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2152866,9.66,10.0,10.0,10.0,10.0,10.0,9.886666666666667,10.0
2213533,9.5,8.735,9.125,8.55,10.0,9.75,9.541666666666666,9.011666666666667
2212534,6.75,5.8325,10.0,0.0,10.0,10.0,8.916666666666666,5.2775
1952960,9.75,8.3275,8.335,9.666666666666666,10.0,10.0,9.361666666666666,9.331388888888888
2213771,5.3325,7.836666666666666,10.0,9.95,9.285,10.0,8.205833333333333,9.262222222222222
2210512,4.859999999999999,8.6225,9.6,10.0,10.0,9.375,8.153333333333334,9.332500000000001
2213720,9.8125,9.09,10.0,10.0,0.0,0.0,6.604166666666667,6.363333333333333
1913516,7.5675,8.395,9.75,8.15,9.645,10.0,8.987499999999999,8.848333333333334
2213187,10.0,9.9175,10.0,10.0,10.0,10.0,10.0,9.9725
2210500,9.8125,9.9175,10.0,10.0,10.0,10.0,9.9375,9.9725
2211850,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211635,9.75,10.0,10.0,10.0,10.0,10.0,9.916666666666666,10.0
2213188,1.4,1.25,5.0,10.0,10.0,10.0,5.466666666666666,7.083333333333333
2213370,9.8125,9.75,10.0,10.0,10.0,10.0,9.9375,9.916666666666666
2211452,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252521,10.0,10.0,10.0,10.0,10.0,0.0,10.0,6.666666666666667
2210238,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213540,9.625,9.696666666666667,10.0,9.6,10.0,10.0,9.875,9.765555555555556
2213012,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213455,8.555,8.83,10.0,10.0,10.0,10.0,9.518333333333333,9.61
2212074,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2252282,9.875,6.353333333333334,10.0,10.0,10.0,10.0,9.958333333333334,8.784444444444444
2213730,0.0,5.665,10.0,10.0,10.0,10.0,6.666666666666667,8.555
2012957,8.317499999999999,5.363333333333333,10.0,0.0,10.0,10.0,9.439166666666667,5.121111111111111
1952846,10.0,9.66,10.0,10.0,10.0,10.0,10.0,9.886666666666667
2252854,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212413,10.0,9.205,10.0,10.0,10.0,10.0,10.0,9.735
2152209,9.875,7.645,10.0,10.0,10.0,10.0,9.958333333333334,9.215
2212481,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212023,6.3100000000000005,3.53,6.67,10.0,10.0,10.0,7.66,7.843333333333334
2210694,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2210420,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213490,0.45,0.25,5.835,10.0,10.0,9.0,5.428333333333334,6.416666666666667
2210935,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252013,10.0,10.0,10.0,10.0,10.0,8.75,10.0,9.583333333333334
2212527,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252783,0.0,0.0,0.0,0.0,0.0,6.875,0.0,2.2916666666666665
2211894,10.0,10.0,9.95,10.0,10.0,10.0,9.983333333333333,10.0
2212631,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2210997,10.0,9.9175,10.0,10.0,10.0,10.0,10.0,9.9725
2211878,9.875,9.75,9.6,10.0,10.0,10.0,9.825000000000001,9.916666666666666
2210425,9.4375,8.333333333333334,6.67,0.0,10.0,10.0,8.7025,6.111111111111112
2211116,9.5,7.5825,9.35,8.25,9.57,8.125,9.473333333333334,7.985833333333333
2213218,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210284,9.375,8.6375,10.0,10.0,10.0,10.0,9.791666666666666,9.545833333333333
2211762,5.625,9.9175,10.0,7.9175,10.0,9.375,8.541666666666666,9.07
2210200,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2210901,9.75,8.75,10.0,10.0,10.0,10.0,9.916666666666666,9.583333333333334
2212063,9.5,10.0,10.0,10.0,10.0,10.0,9.833333333333334,10.0
2210707,5.375,9.666666666666666,10.0,10.0,0.0,10.0,5.125,9.888888888888888
2211235,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252344,0.0,10.0,10.0,10.0,10.0,10.0,6.666666666666667,10.0
2212288,8.105,4.443333333333333,10.0,10.0,10.0,10.0,9.368333333333334,8.147777777777778
2252472,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2210846,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212764,9.42,10.0,10.0,10.0,10.0,10.0,9.806666666666667,10.0
2212483,10.0,9.7725,10.0,10.0,10.0,10.0,10.0,9.924166666666666
2210220,5.9325,10.0,10.0,7.9175,0.0,9.375,5.310833333333334,9.0975
2213282,9.8125,9.38,10.0,10.0,10.0,10.0,9.9375,9.793333333333335
2212345,10.0,9.9175,10.0,10.0,10.0,10.0,10.0,9.9725
2213308,9.375,9.545,10.0,10.0,10.0,10.0,9.791666666666666,9.848333333333334
2212104,9.75,9.75,10.0,10.0,10.0,10.0,9.916666666666666,9.916666666666666
2212825,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252723,8.0625,7.7275,0.0,0.0,0.0,0.0,2.6875,2.575833333333333
2211862,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211228,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210754,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212021,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2213574,8.75,9.8325,10.0,9.8325,10.0,9.375,9.583333333333334,9.68
2014586,8.8,8.333333333333334,10.0,0.0,0.0,9.25,6.266666666666667,5.861111111111112
2211927,10.0,9.605,10.0,10.0,10.0,10.0,10.0,9.868333333333334
2211311,10.0,9.545,10.0,10.0,10.0,10.0,10.0,9.848333333333334
2211753,9.6875,8.94,8.6675,10.0,9.93,10.0,9.428333333333333,9.646666666666667
2213331,9.3125,9.235,10.0,10.0,10.0,10.0,9.770833333333334,9.745
2213892,9.375,10.0,9.65,10.0,10.0,10.0,9.674999999999999,10.0
2213381,7.0,3.333333333333333,9.35,10.0,10.0,10.0,8.783333333333333,7.777777777777778
2210737,9.875,9.9175,10.0,10.0,10.0,10.0,9.958333333333334,9.9725
2211190,4.183333333333334,10.0,9.55,10.0,10.0,10.0,7.911111111111111,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213248,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252270,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211832,5.5,8.0,10.0,10.0,10.0,0.0,8.5,6.0
2211594,9.875,9.7725,10.0,10.0,10.0,8.75,9.958333333333334,9.5075
2213063,7.4875,7.88,9.8,9.3325,10.0,10.0,9.095833333333333,9.070833333333333
2212918,10.0,10.0,10.0,10.0,10.0,8.125,10.0,9.375
2211793,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2213261,9.875,7.445,10.0,10.0,10.0,10.0,9.958333333333334,9.148333333333333
2252822,9.875,6.220000000000001,10.0,10.0,10.0,10.0,9.958333333333334,8.74
2213869,10.0,9.9175,9.6,10.0,10.0,10.0,9.866666666666667,9.9725
2211303,9.625,10.0,10.0,10.0,10.0,10.0,9.875,10.0
2210843,8.407499999999999,9.1675,9.05,10.0,7.855,8.75,8.4375,9.305833333333334
2211288,10.0,10.0,9.9,10.0,10.0,9.375,9.966666666666667,9.791666666666666
2252867,8.625,5.835000000000001,0.0,0.0,10.0,10.0,6.208333333333333,5.278333333333333
2252069,9.875,10.0,9.55,10.0,9.57,10.0,9.665000000000001,10.0
2252121,8.9375,0.0,9.95,0.0,10.0,10.0,9.629166666666666,3.3333333333333335
2212990,9.5,9.22,9.65,10.0,10.0,9.815,9.716666666666667,9.678333333333333
2213175,9.75,10.0,9.75,10.0,10.0,10.0,9.833333333333334,10.0
2252108,9.75,7.5825,10.0,8.333333333333334,10.0,10.0,9.916666666666666,8.63861111111111
2252616,10.0,10.0,9.1675,9.9,10.0,10.0,9.7225,9.966666666666667
2011383,10.0,8.75,8.335,10.0,10.0,10.0,9.445,9.583333333333334
2210522,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252782,0.8333333333333334,5.11,10.0,0.0,10.0,9.375,6.9444444444444455,4.828333333333333
2210888,9.2225,10.0,10.0,10.0,10.0,10.0,9.740833333333333,10.0
2213781,6.6975,6.466666666666666,10.0,10.0,10.0,10.0,8.899166666666666,8.822222222222221
1952242,9.375,9.7725,0.0,10.0,9.93,10.0,6.435,9.924166666666666
2212576,8.625,9.8325,10.0,10.0,10.0,10.0,9.541666666666666,9.944166666666666
2210700,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211369,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2113176,9.875,9.89,10.0,10.0,10.0,10.0,9.958333333333334,9.963333333333333
2252654,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213524,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252102,9.875,10.0,10.0,0.0,9.93,10.0,9.935,6.666666666666667
2210588,9.875,9.1675,10.0,10.0,10.0,0.0,9.958333333333334,6.389166666666667
2212548,9.5,10.0,10.0,10.0,10.0,10.0,9.833333333333334,10.0
2212282,9.6875,9.7725,10.0,10.0,10.0,10.0,9.895833333333334,9.924166666666666
2211383,5.984999999999999,5.9433333333333325,9.65,10.0,10.0,9.875,8.545,8.60611111111111
2053097,9.625,10.0,10.0,10.0,10.0,10.0,9.875,10.0
2211027,9.875,9.235,10.0,10.0,10.0,10.0,9.958333333333334,9.745
2210578,8.5725,9.35,10.0,10.0,10.0,10.0,9.524166666666666,9.783333333333333
2252683,6.9375,8.0225,10.0,10.0,10.0,10.0,8.979166666666666,9.340833333333334
1914806,9.875,9.9175,9.6,10.0,10.0,10.0,9.825000000000001,9.9725
2212601,10.0,6.333333333333333,10.0,10.0,10.0,10.0,10.0,8.777777777777777
2120061,10.0,10.0,10.0,10.0,9.93,8.75,9.976666666666667,9.583333333333334
2212213,9.5,9.6375,9.85,10.0,10.0,10.0,9.783333333333333,9.879166666666666
2210002,9.4375,8.1675,9.55,8.4175,10.0,9.375,9.6625,8.653333333333334
2211476,9.0,10.0,10.0,10.0,10.0,10.0,9.666666666666666,10.0
2210961,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211756,9.75,8.84,9.85,10.0,10.0,10.0,9.866666666666667,9.613333333333333
2211873,9.875,8.015,10.0,10.0,10.0,10.0,9.958333333333334,9.338333333333333
2210427,8.41,4.556666666666667,9.65,9.1675,9.285,9.94,9.115,7.888055555555556
2150033,8.75,10.0,10.0,10.0,10.0,10.0,9.583333333333334,10.0
2213013,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210348,8.96,0.165,9.55,7.9175,9.57,10.0,9.360000000000001,6.0275
2212222,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2115232,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211734,8.25,9.7725,7.0,10.0,9.67,8.5,8.306666666666667,9.424166666666666
2212497,10.0,9.75,10.0,10.0,10.0,10.0,10.0,9.916666666666666
2212432,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2211821,10.0,10.0,10.0,10.0,9.93,10.0,9.976666666666667,10.0
2211212,9.625,10.0,10.0,10.0,10.0,10.0,9.875,10.0
2212540,10.0,10.0,9.95,10.0,10.0,10.0,9.983333333333333,10.0
2252718,6.6875,6.1675,9.7,0.0,10.0,10.0,8.795833333333333,5.389166666666667
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2213214,6.833333333333333,7.0,10.0,10.0,10.0,10.0,8.944444444444445,9.0
2211834,10.0,9.66,10.0,10.0,10.0,10.0,10.0,9.886666666666667
2210717,9.875,6.5225,9.75,10.0,9.285,10.0,9.636666666666667,8.840833333333334
2250008,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211874,9.75,9.4325,9.85,10.0,9.93,10.0,9.843333333333334,9.810833333333333
2252906,8.719999999999999,7.04,8.7,10.0,9.93,10.0,9.116666666666665,9.013333333333334
2213526,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2213129,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252607,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252625,3.375,10.0,10.0,10.0,10.0,10.0,7.791666666666667,10.0
2252385,10.0,9.3175,10.0,10.0,10.0,10.0,10.0,9.7725
2252377,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2250003,9.875,9.8325,10.0,10.0,10.0,10.0,9.958333333333334,9.944166666666666
2210070,9.875,8.94,9.65,10.0,10.0,10.0,9.841666666666667,9.646666666666667
2252471,10.0,0.0,0.0,10.0,0.0,10.0,3.3333333333333335,6.666666666666667
2252442,9.75,10.0,10.0,0.0,10.0,10.0,9.916666666666666,6.666666666666667
2252360,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212700,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211111,9.875,9.7725,10.0,10.0,9.93,0.0,9.935,6.590833333333333
2252219,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2211617,7.91,7.25,9.5,7.26,6.57,5.25,7.993333333333333,6.586666666666666
1952584,9.17,7.0825,8.2675,10.0,10.0,10.0,9.145833333333334,9.0275
2212319,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1814009,9.1475,9.6475,9.8,10.0,10.0,10.0,9.649166666666668,9.8825
2252411,8.75,6.666666666666667,10.0,10.0,10.0,10.0,9.583333333333334,8.88888888888889
2252508,8.675,6.585,10.0,10.0,10.0,10.0,9.558333333333334,8.861666666666666
2211949,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2252120,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210266,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2210129,9.875,9.8325,10.0,10.0,9.285,9.69,9.72,9.840833333333334
2212941,8.0625,2.0,9.6,10.0,8.57,8.75,8.744166666666667,6.916666666666667
2013037,9.875,10.0,10.0,10.0,9.285,6.5,9.72,8.833333333333334
2211045,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2014133,2.755,0.0,0.0,0.0,0.0,0.0,0.9183333333333333,0.0
2213951,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2212003,9.875,10.0,10.0,10.0,10.0,10.0,9.958333333333334,10.0
2252145,9.875,9.7725,10.0,10.0,10.0,10.0,9.958333333333334,9.924166666666666
2053586,9.1875,9.2725,10.0,10.0,10.0,10.0,9.729166666666666,9.7575
2252768,10.0,9.9175,10.0,10.0,10.0,10.0,10.0,9.9725
2212499,7.4175,9.776666666666666,6.67,0.0,0.0,8.75,4.695833333333334,6.175555555555555
2210430,0.5,0.0,7.95,9.1675,9.0,10.0,5.816666666666666,6.389166666666667
2211853,8.8225,6.6675,10.0,10.0,10.0,10.0,9.6075,8.889166666666666
2213867,9.55,10.0,8.89,10.0,10.0,10.0,9.48,10.0
2252274,9.75,9.8325,9.8,10.0,5.0,10.0,8.183333333333334,9.944166666666666
2210722,8.625,7.955,9.65,10.0,10.0,10.0,9.424999999999999,9.318333333333333
2252652,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2210969,9.875,9.665,10.0,10.0,10.0,10.0,9.958333333333334,9.888333333333334
2212046,9.375,9.2725,9.7,9.6675,9.57,9.375,9.548333333333334,9.438333333333334
2053360,9.1875,8.25,9.6,10.0,10.0,10.0,9.595833333333333,9.416666666666666
